post_code,post_name,post_address,commune_id,commune_name,daira_name,wilaya_code,wilaya_name
34062,Tizi Kachouchene,Tizi Kachouchene,1189,Ouled Sidi-Brahim,Mansourah,34,Bordj Bou Arreridj
34063,Zenouna,Zenouna,1175,El Achir,Medjana,34,Bordj Bou Arreridj
34064,Bordj Bou Arreridj 20 Aout,Cité 20 Aout Bordj Bou Arreridj,1166,B. B. Arreridj,Bordj Bou Arreridj,34,Bordj Bou Arreridj
34065,Ras El Oued 19 Mars,Ras El Oued,1191,Ras El Oued,Ras El Oued,34,Bordj Bou Arreridj
34066,El Hamma 08 Mai 1945,El Hamma,1184,Ksour,El Hamadia,34,Bordj Bou Arreridj
34067,Bordj Zemoura 1 Er Novembre,Bordj Zemmoura,1171,Bordj Zemmoura,Bordj Zemmoura,34,Bordj Bou Arreridj
34068,Ouled Mebarek,Ouled Embarek,1182,Hasnaoua,Medjana,34,Bordj Bou Arreridj
34069,Bordj Bou Arreridj Universite,Cité Universitaire El Annasser,1166,B. B. Arreridj,Bordj Bou Arreridj,34,Bordj Bou Arreridj
34070,Lechbour,Lechbour,1175,El Achir,Medjana,34,Bordj Bou Arreridj
34071,Ouled Hamza,Ouled Hamza,1183,Khelil,Bir Kasdali,34,Bordj Bou Arreridj
34072,Tizi Ahcene,Tizi Ahcene,1181,Haraza,Mansourah,34,Bordj Bou Arreridj
34073,Ain Noug,Ain Noug,1168,Ben Daoud,Mansourah,34,Bordj Bou Arreridj
34074,Ain Defla,Ain Defla,1185,Mansoura,Mansourah,34,Bordj Bou Arreridj
,Bordj Bou Arreridj Cité Des 54 Martyrs,Cité 500 Logts,1166,B. B. Arreridj,Bordj Bou Arreridj,34,Bordj Bou Arreridj
,Machraa,Machraa,1186,Medjana,Medjana,34,Bordj Bou Arreridj
,Ras El Oued Cité Toumela,Ras El Oued Cité Toumela,1191,Ras El Oued,Ras El Oued,34,Bordj Bou Arreridj
,Ouchenen Seghira,Ouchenen Seghira,1186,Medjana,Medjana,34,Bordj Bou Arreridj
36048,Sidi Embarek,Vsa Sidi Embarek,1192,Sidi-Embarek,Bir Kasdali,34,Bordj Bou Arreridj
41002,Sedrata,Rue De Lapaix,1165,Ain Tesra,Ras El Oued,34,Bordj Bou Arreridj
41026,Ain Soltane,Rue Hamdani Amare,1186,Medjana,Medjana,34,Bordj Bou Arreridj
35000,Boumerdes,Cité 408 Logements Boumerdes,1206,Boumerdes,Boumerdes,35,Boumerdès
35001,Bordj Menaiel,Rue Bennour Ali Bordj Menaiel,1203,Bordj Menaiel,Bordj Menaiel,35,Boumerdès
35002,Bordj Menaiel Amirouche,Bd Colonel Amirouche Bordj Menaiel,1203,Bordj Menaiel,Bordj Menaiel,35,Boumerdès
35003,Boudouaou,Rue 1 Er Novembre Boudouaou,1204,Boudouaou,Boudouaou,35,Boumerdès
35004,Dellys,Rue Maabout Dellys,1210,Dellys,Dellys,35,Boumerdès
35005,Thenia,Rue Rebatchi Thenia,1226,Thenia,Thenia,35,Boumerdès
35006,Beni Amrane,Rue Chaalal Said Beni Amrane,1202,Beni Amrane,Thenia,35,Boumerdès
35007,Boumerdes Frantz Fanon,Cité 350 Logements Boumerdes,1206,Boumerdes,Boumerdes,35,Boumerdès
35008,Chabet El Ameur,Rue Doudah Ali Chabet El Ameur,1208,Chabet El Ameur,Isser,35,Boumerdès
35009,Isser,Bd Colonel Amirouche Isser,1214,Isser,Isser,35,Boumerdès
35010,Khemis El Khechna,Rue Bouziane Hocine K. E. K.,1215,Khemis El Khechna,Khemis El Khechna,35,Boumerdès
35011,Ouled Moussa,Rue Abdelaziz El Kebir Ouled Moussa,1221,Ouled Moussa,Khemis El Khechna,35,Boumerdès
35012,Zemmouri,Rue Belhouchet Hamoud Zemmouri,1229,Zemmouri,Bordj Menaiel,35,Boumerdès
35013,Baghlia,25 Rue Kacimi Mohamed Baghlia,1200,Baghlia,Baghlia,35,Boumerdès
35014,Corso,Rue Tadjouimat Lounes Corso,1209,Corso,Boumerdes,35,Boumerdès
35015,Hammadi,Rue Korbabe Aek Hammedi,1213,Hammedi,Khemis El Khechna,35,Boumerdès
35016,Isser Ville,Rue Mellah Ali Isser Ville,1214,Isser,Isser,35,Boumerdès
35017,Larbatache,Rue Bouchkir Med Larbatache,1216,Larbatache,Khemis El Khechna,35,Boumerdès
35018,Naciria,Rue Bennour Ali Naciria,1218,Naciria,Naciria,35,Boumerdès
35019,Sidi Daoud,Rue Guelmi M'Hamed Sidi Daoud,1223,Sidi Daoud,Baghlia,35,Boumerdès
35021,Tidjelabine,Rue Colonel Amirouche Tidjelabine,1227,Tidjelabine,Boumerdes,35,Boumerdès
35022,Afir,Rue Gourmi Med Said Afir,1198,Afir,Dellys,35,Boumerdès
35023,Boudouaou Benterquia,Cité 850 Logements Nouvelle Ville Boudouaou Plateau,1205,Boudouaou El Bahri,Boudouaou,35,Boumerdès
35024,Djinet,Rue Principale Djinet,1211,Djinet,Bordj Menaiel,35,Boumerdès
35025,Koudiat El Arais,Centre Koudiet Lareis,1229,Zemmouri,Bordj Menaiel,35,Boumerdès
35026,Leghata,Rue Mohamed Ammari Leghata,1217,Leghata,Bordj Menaiel,35,Boumerdès
35027,Rouafa,Centre Rouafa,1228,Timezrit,Isser,35,Boumerdès
35028,Si Mustapha,Rue M'Hamed Ben Amrouche Si Mustapha,1222,Si Mustapha,Isser,35,Boumerdès
35029,Taourga,Rue Mahiedine Med Seghir Taouerga,1225,Taourga,Baghlia,35,Boumerdès
35030,Abada,Village Abada   Abada,1198,Afir,Dellys,35,Boumerdès
35031,Ammal,Rue Chaalal Ali Ammal,1199,Ammal,Thenia,35,Boumerdès
35032,Azrou,Village Azrou   Azrou,1210,Dellys,Dellys,35,Boumerdès
35033,Benchoud,Village Agricole Ben Choud,1201,Ben Choud,Dellys,35,Boumerdès
35034,Benmerzouga,Village Ben Merzouga,1204,Boudouaou,Boudouaou,35,Boumerdès
35035,Bouaidel,Village Bouaidel,1202,Beni Amrane,Thenia,35,Boumerdès
35036,Boudhar,Village Boudhar,1222,Si Mustapha,Isser,35,Boumerdès
35037,Boudouaou El Bahri,Rue Taabest Boudouaou El Bahri,1205,Boudouaou El Bahri,Boudouaou,35,Boumerdès
35038,Bouzegza Keddara,Village Keddara,1207,Bouzegza Keddara,Boudouaou,35,Boumerdès
35039,Chebacheb,Rue Principale Chebacheb,1215,Khemis El Khechna,Khemis El Khechna,35,Boumerdès
35040,Chlef Boumraou,Village Agricole Chlef Boumeraou,1218,Naciria,Naciria,35,Boumerdès
35041,Fourar Ain Sebaou,Village Agricole Fourar Ain Sebaou,1200,Baghlia,Baghlia,35,Boumerdès
35042,Haddada,Village Hadada,1202,Beni Amrane,Thenia,35,Boumerdès
35043,Hadj Ahmed,Village Agricole Hadj Ahmed,1229,Zemmouri,Bordj Menaiel,35,Boumerdès
35044,Haouch Ben Ouali,Village Haouch Ben Ouali,1203,Bordj Menaiel,Bordj Menaiel,35,Boumerdès
35045,Haouch El Mokhfi,Hai Haouch El Mokhfi   Ouled Hedadj,1206,Boumerdes,Boumerdes,35,Boumerdès
35046,Karma,Village El Karma,1206,Boumerdes,Boumerdes,35,Boumerdès
35047,Kehf El Gharbi,Village Kef El Gharbi,1214,Isser,Isser,35,Boumerdès
35048,Kharouba,Cité Kalache Brahim El Kharouba,1206,Boumerdes,Boumerdes,35,Boumerdès
35049,Khemis El Khechna 17 Juin,Village Agricole K. E. K. 17 Juin,1215,Khemis El Khechna,Khemis El Khechna,35,Boumerdès
35052,Ouled Hadadj,Cité Garidi Rabah Ouled Hedadj,1220,Ouled Hedadj,Boudouaou,35,Boumerdès
35053,Ouled H'Mida,Village Ouled H'Mida,1200,Baghlia,Baghlia,35,Boumerdès
35054,Ouriacha,Village Ouled H'Mida,1218,Naciria,Naciria,35,Boumerdès
35055,Sebaou El Kedim,Village Sebaou El Kedim,1200,Baghlia,Baghlia,35,Boumerdès
35056,Sidi El Medjni,16 Cité Belkacem Ghernaout Sidi El Medjni Dellys,1210,Dellys,Dellys,35,Boumerdès
35057,Takdempt,Route Nationale 24 Takdempt,1210,Dellys,Dellys,35,Boumerdès
35058,Tchouchfi Bouberak,Village Tchouchfi Bouberrrak,1223,Sidi Daoud,Baghlia,35,Boumerdès
35059,Tizi Nali Slimane,Village Tizi N'Ali Slimane,1203,Bordj Menaiel,Bordj Menaiel,35,Boumerdès
35060,Zaatra,Village Zaatra,1229,Zemmouri,Bordj Menaiel,35,Boumerdès
35061,Zemmouri El Bahri,Village Zemmouri El Bahri,1229,Zemmouri,Bordj Menaiel,35,Boumerdès
35062,Boumerdes Le Rocher,Cité 1200 Logements Complexe Des Ptt Boumerdes,1206,Boumerdes,Boumerdes,35,Boumerdès
35063,Boumerdes Faculte Des Sciences,Faculte Des Sciences. Route De La Gare Ferroviaire   Boumerdes,1206,Boumerdes,Boumerdes,35,Boumerdès
35064,Boudouaou Faculte De Droit,"Faculte De Droit, Boudouaou, Boumerdes",1204,Boudouaou,Boudouaou,35,Boumerdès
35065,Boudouaou Plateau,"Plateau ""Est"" Boudouaou El Bahri",1205,Boudouaou El Bahri,Boudouaou,35,Boumerdès
35066,Isser Epjgn,Esgn Rue Abane Remdane Isser,1214,Isser,Isser,35,Boumerdès
35067,Zemmouri Aadl,"Citee Aadl 919 Logements, Bloc 12b N° 38 Ã, B, C, Zemmouri",1229,Zemmouri,Bordj Menaiel,35,Boumerdès
36000,El Tarf,Rn 44 El Tarf,1246,El Tarf,El Tarf,36,El Tarf
36001,Drean,Rue 1er Nov 1954,1242,Drean,Drean,36,El Tarf
36002,El Kala,Rue Du Sahara,1245,El Kala,El Kala,36,El Tarf
36003,Ben M'Hidi,Rn 44 El Tarf,1233,Ben M Hidi,Ben M'hidi,36,El Tarf
36005,Bouhadjar,Rn 82 Zitouna,1237,Bouhadjar,Bouhadjar,36,El Tarf
36006,Bouteldja,Rn 44 El Tarf,1238,Bouteldja,Bouteldja,36,El Tarf
36008,El Tarf Bahri Belkacem,Bahri Belkacem,1246,El Tarf,El Tarf,36,El Tarf
36009,Sidi Belgacem,Sidi Belgacem,1246,El Tarf,El Tarf,36,El Tarf
36010,Ain El Assel,Rn 44 El Tarf,1230,Ain El Assel,El Tarf,36,El Tarf
36011,Ain Kerma,Commune Ain Kerma,1231,Ain Kerma,Bouhadjar,36,El Tarf
36012,Asfour,Commune Asfour,1232,Asfour,Besbes,36,El Tarf
36013,Chebaita Mokhtar,Cité Boukhris Med Salah,1239,Chebaita Mokhtar,Drean,36,El Tarf
36014,Chihani,Rue Chã‚teau D'Eau Chihani,1241,Chihani,Drean,36,El Tarf
36015,Zerizer,Cne Zerizer,1252,Zerizer,Besbes,36,El Tarf
36016,Ain Khiar,Vsa Ain Khiar,1246,El Tarf,El Tarf,36,El Tarf
36017,Darhoussa,Vsa Darhoussa,1235,Besbes,Besbes,36,El Tarf
36018,El Aioun,Commune El Aioun,1244,El Aioun,El Kala,36,El Tarf
36019,Lac Des Oiseaux,Rn 44 El Tarf,1248,Lac Des Oiseaux,Bouteldja,36,El Tarf
36020,Oum Theboul,Route De Tunis,1251,Souarekh,El Kala,36,El Tarf
36021,Roum El Souk,Cne Roum El Souk,1250,Raml Souk,El Kala,36,El Tarf
36022,Sidi Kacem,Vsa Sidi Kacem,1233,Ben M Hidi,Ben M'hidi,36,El Tarf
36024,Ain Allem,Cne Ain Allem,1242,Drean,Drean,36,El Tarf
36025,Ben Amar,Cne Ben Amar,1243,Echatt,Ben M'hidi,36,El Tarf
36026,Berdjilette,Berdjilette,1231,Ain Kerma,Bouhadjar,36,El Tarf
36027,Berrihane,Cne Berrihane,1234,Berrihane,Ben M'hidi,36,El Tarf
36028,Bouaabed,Fezzara Vsa Bouabed,1238,Bouteldja,Bouteldja,36,El Tarf
36029,Bougous,Commune Bougous,1236,Bougous,El Tarf,36,El Tarf
36030,Boutella Abdallah,Vsa Boutella Abdallah,1230,Ain El Assel,El Tarf,36,El Tarf
36031,Chaaba El Hamra,Eue Sidi Abed,1252,Zerizer,Besbes,36,El Tarf
36032,Cheffia,Commune Cheffia,1240,Chefia,Bouteldja,36,El Tarf
36033,El Fhis,El Fhis,1231,Ain Kerma,Bouhadjar,36,El Tarf
36034,El Kous,Cne El Kous,1243,Echatt,Ben M'hidi,36,El Tarf
36035,Feddaoui Moussa,Cne Feddaoui Moussa,1242,Drean,Drean,36,El Tarf
36036,Hammam Beni Salah,"Cne H,B,Salah",1247,Hammam Beni Salah,Bouhadjar,36,El Tarf
36037,Kantara El Malha,Vsa Kantara El Malha,1245,El Kala,El Kala,36,El Tarf
36038,Matroha,Vsa Matroha,1246,El Tarf,El Tarf,36,El Tarf
36039,Meradia,Cne Meradia,1253,Zitouna,El Tarf,36,El Tarf
36041,Mohamed Tayeb,Mohamed Tayeb,1237,Bouhadjar,Bouhadjar,36,El Tarf
36042,Oued Djenane,Oued Djenane,1244,El Aioun,El Kala,36,El Tarf
36044,Oued Zitoune,Cne Oued Zitoune,1249,Oued Zitoun,Bouhadjar,36,El Tarf
36046,Righia,Righia,1238,Bouteldja,Bouteldja,36,El Tarf
36047,Sebaa,Vsa Sebaa,1238,Bouteldja,Bouteldja,36,El Tarf
36049,Zohrami Ali,Vsa Zohrami,1239,Chebaita Mokhtar,Drean,36,El Tarf
36050,Ben M'Hidi Centre,Rn 44 El Tarf,1233,Ben M Hidi,Ben M'hidi,36,El Tarf
36051,Besbes Nord,"Cité 36 Logements,Commune De Besbes",1235,Besbes,Besbes,36,El Tarf
36052,Drean Cité 1 300 Logts,Cité 1300 Logts,1242,Drean,Drean,36,El Tarf
36053,El Tarf Universite,Universite El Tarf,1246,El Tarf,El Tarf,36,El Tarf
36054,Ain Touila,Village D'Ain Touila Commune De Besbes,1235,Besbes,Besbes,36,El Tarf
36055,Essad,Essad Commune De Cheffia,1238,Bouteldja,Bouteldja,36,El Tarf
36056,El Kala El Mordjane,El Kala El Mordjane,1245,El Kala,El Kala,36,El Tarf
36057,El Anneb,El Anneb,1237,Bouhadjar,Bouhadjar,36,El Tarf
36058,Drean 05 Juillet 1962,Drean 05 Juillet 1962,1242,Drean,Drean,36,El Tarf
40005,Ain Touila,Ain Touila,1235,Besbes,Besbes,36,El Tarf
42048,Bouteldja,Cité Bouteldja Merad,1238,Bouteldja,Bouteldja,36,El Tarf
37000,Tindouf,Hai Ksabi,1255,Tindouf,Tindouf,37,Tindouf
37001,Tindouf Hassi Amar,Hassi Ammar,1255,Tindouf,Tindouf,37,Tindouf
37002,Tindouf Hai Nasr,Hai Nasr,1255,Tindouf,Tindouf,37,Tindouf
37003,Oum El Assel,Oum El Assel,1254,Oum El Assel,Tindouf,37,Tindouf
37004,Gara Djebilet,Gara Djebilet,1255,Tindouf,Tindouf,37,Tindouf
37005,Hassi Khebi,Hassi Khebi,1254,Oum El Assel,Tindouf,37,Tindouf
37006,Hassi Mounir,Hassi Mounir,1254,Oum El Assel,Tindouf,37,Tindouf
37007,Tindouf Secteur,Hai Remadin,1255,Tindouf,Tindouf,37,Tindouf
37008,Tindouf El Moustakbel,El Moustakbel,1255,Tindouf,Tindouf,37,Tindouf
37009,Tindouf 01 Novembre 1954,"48 Eme Brigade D'Infanterie Mecanisee,Tindouf",1255,Tindouf,Tindouf,37,Tindouf
37010,Tindouf 05 Juillet 1962,"9eme Brigade Blindee,Tindouf",1255,Tindouf,Tindouf,37,Tindouf
37011,Tindouf Universite,"Centre Universitaire,Tindouf",1255,Tindouf,Tindouf,37,Tindouf
37012,Tindouf Gare Routiere,"Cité Hai Ennasr, Gare Routiere De Tindouf",1255,Tindouf,Tindouf,37,Tindouf
37013,Oum El Assel Colonel Lotfi,"Fort Lotfi, Tindouf",1254,Oum El Assel,Tindouf,37,Tindouf
37014,Tindouf Sghir Mohammed,,1255,Tindouf,Tindouf,37,Tindouf
37015,Tindouf Lafdil Mohammed,,1255,Tindouf,Tindouf,37,Tindouf
37016,Tindouf Boumediene Sidi Brahim,Hai Remadin,1255,Tindouf,Tindouf,37,Tindouf
37017,Tindouf Etablissement  Postal Itinerant 1,,1255,Tindouf,Tindouf,37,Tindouf
38000,Tissemsilt,Rue 24 Fevrier,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38001,Bordj Bounaama,Rue Houari Boumadiene,1259,Bordj Bounaama,Bordj Bounaama,38,Tissemsilt
38002,Lardjem,Rue Emir Aek,1264,Lardjem,Lardjem,38,Tissemsilt
38003,Theniet El Had,Hai Frere Maalag Laarbi,1275,Theniet El Had,Theniet El Had,38,Tissemsilt
38005,Boucaid,Rue Akad Meftah,1261,Boucaid,Lazharia,38,Tissemsilt
38007,Laayoune,Rue Des Freres Harhar,1265,Layoune,Khemisti,38,Tissemsilt
38008,Lazharia,Bd Djilali Bounaama,1266,Lazharia,Lazharia,38,Tissemsilt
38009,Tissemsilt Bencherki,Rue Bencherki,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38010,Tissemsilt Benhamouda,Rue De L'Hopital,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38011,Tissemsilt El Merdja,Cité El Merdja,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38012,Ammari,Rue Ouabel Ali,1256,Ammari,Ammari,38,Tissemsilt
38013,Melaab,Hai Belkacem Rabah,1268,Melaab,Lardjem,38,Tissemsilt
38014,Ouled Bessem,Rue 1er Novembre,1269,Ouled Bessam,Tissemsilt,38,Tissemsilt
38016,Ain Ferradja,Rue Principale,1262,Khemisti,Khemisti,38,Tissemsilt
38017,Ain Guergour,Rue Principale,1262,Khemisti,Khemisti,38,Tissemsilt
38018,Amrouna,Hai Ahmed Bouchaib,1275,Theniet El Had,Theniet El Had,38,Tissemsilt
38019,Beni Chaib,Hai Daanoune,1257,Beni Chaib,Bordj Bounaama,38,Tissemsilt
38020,Beni Lahcen,Hai Mostafa Zerrar,1258,Beni Lahcene,Bordj Bounaama,38,Tissemsilt
38021,Doui Hasni,Rue Principale,1265,Layoune,Khemisti,38,Tissemsilt
38023,Maacem,Rue Principale,1267,Maacem,Ammari,38,Tissemsilt
38024,Meguisba,Rue Principale,1265,Layoune,Khemisti,38,Tissemsilt
38025,Sidi Abed,Hai Chahid Baki Rabah,1270,Sidi Abed,Ammari,38,Tissemsilt
38026,Sidi Boutouchent,Hai Bensfaya Said,1271,Sidi Boutouchent,Theniet El Had,38,Tissemsilt
38027,Sidi Lantri,Rue Principale,1272,Sidi Lantri,Lardjem,38,Tissemsilt
38029,Tamellahet,Rue Principale,1274,Tamellahet,Lardjem,38,Tissemsilt
38030,Tamezlait,Rue Principale,1266,Lazharia,Lazharia,38,Tissemsilt
38031,Youssoufia,Hai 16 Logts,1277,Youssoufia,Bordj Emir Abdelkader,38,Tissemsilt
38032,Theniet El Had El Meddad,Rue De L'Indipendance,1275,Theniet El Had,Theniet El Had,38,Tissemsilt
38033,Beni Maida,Rue De L'Indipendance,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38034,Tissemsilt El Hidhab,Hai 463 Logts,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38035,Tissemsilt Naanaa Ahmed,Hai 26 Logts,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38036,Tissemsilt Belaid Benazzouz,Hai 154 Logts,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38037,Khemisti Boubtana Ben Amer,Rue Emir Abdelkader,1262,Khemisti,Khemisti,38,Tissemsilt
38038,Tissemsilt Centre Universitaire El Wancharissi,"Centre Universitaire Ahmed Ben Yahia El Wancharissi,Tissemsilt",1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38039,Khemisti Bengoucha Mohammed,,1262,Khemisti,Khemisti,38,Tissemsilt
38040,Ouled Bessem 01 Novembre,,1269,Ouled Bessam,Tissemsilt,38,Tissemsilt
38041,Bordj Emir Abdelkader Sahari Belkacem,,1260,Bordj El Emir Abdelkader,Bordj Emir Abdelkader,38,Tissemsilt
38042,Tissemsilt Gare Routiere,Tissemsilt Gare Routiere,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
38043,Tissemsilt Etablissement  Postal Itinerant 1,,1276,Tissemsilt,Tissemsilt,38,Tissemsilt
,Theniet El Had Hopital,Hopital Theniet El Had,1275,Theniet El Had,Theniet El Had,38,Tissemsilt
39000,El Oued,Rue Palestine Cité Ouled Ahmed,1285,El-Oued,El Oued,39,El Oued
39001,El Oued Nezla,Rue Independante Cité Nezla,1285,El-Oued,El Oued,39,El Oued
39002,Guemar,Cité 5 Juillet,1286,Guemar,Guemar,39,El Oued
39003,Debila,Cité El.Wifak,1280,Debila,Debila,39,El Oued
39006,El Oued Tiksebt,Cité Tiksebt,1285,El-Oued,El Oued,39,El Oued
39007,Bayada,Cité Emir Abdelkader,1278,Bayadha,Bayadha,39,El Oued
39008,Bayada 1er Novembre,Cité 1er Novembre,1278,Bayadha,Bayadha,39,El Oued
39010,El Oued Belle Vue,Cité Belle Vue,1285,El-Oued,El Oued,39,El Oued
39011,El Oued Chouhada,Cité Chouhada,1285,El-Oued,El Oued,39,El Oued
39012,El Oued Cité Nador,Cité Nador,1285,El-Oued,El Oued,39,El Oued
39013,Hassi Khalifa,Rue Route Nationale N°16,1289,Hassi Khalifa,Hassi Khalifa,39,El Oued
39014,Kouinine,Route Nationale N°48,1290,Kouinine,El Oued,39,El Oued
39015,Magrane,Rue 18 Fevrier,1291,Magrane,Magrane,39,El Oued
39016,Reguiba,Cité El Amal,1298,Reguiba,Reguiba,39,El Oued
39017,Robbah,Cité 1er Novembre,1299,Robbah,Robbah,39,El Oued
39019,Taleb Larbi,Taleb Larbi,1305,Taleb Larbi,Taleb Larbi,39,El Oued
39020,Z'Goum,Rue Houari Boumedien,1288,Hassani Abdelkrim,Debila,39,El Oued
39023,Djedeida,Cité Djedeida,1280,Debila,Debila,39,El Oued
39024,Douar El Ma,Douar El Ma,1282,Douar El Maa,Taleb Larbi,39,El Oued
39026,El Oued Sidi Mestour,Cité Sidi Mestour,1285,El-Oued,El Oued,39,El Oued
39028,Guemar Chouhada,Cité Chouhada,1286,Guemar,Guemar,39,El Oued
39029,Hassani Abdelkrim,Hassani Abdelkrim,1288,Hassani Abdelkrim,Debila,39,El Oued
39030,Mih Ouensa,Route Nationale Nâ°16,1292,Mih Ouansa,Mih Ouensa,39,El Oued
39031,Nakhla,Cité En Nour,1294,Nakhla,Robbah,39,El Oued
39033,Ouled Allenda,Ouled Allenda,1295,Oued El Alenda,Mih Ouensa,39,El Oued
39035,Ourmes,Ourmes,1297,Ourmes,Guemar,39,El Oued
39036,Reguiba 20 Aout 1955,Cité 20 Aout,1298,Reguiba,Reguiba,39,El Oued
39037,Sidi Aoun,Sidi Aoun,1301,Sidi Aoun,Magrane,39,El Oued
39044,Trifaoui,Trifaoui,1307,Trifaoui,Hassi Khalifa,39,El Oued
39047,Ayaicha,Cité Ayaycha,1291,Magrane,Magrane,39,El Oued
39048,Beni Guecha,Ben Guecha,1279,Ben Guecha,Taleb Larbi,39,El Oued
39050,Debila Cherguia,Cité Cherguia,1280,Debila,Debila,39,El Oued
39052,Djedeida Sidi Aoun,Village Djedeida Sidi Aoun,1301,Sidi Aoun,Magrane,39,El Oued
39053,Dokkar,Cité Dokkar,1288,Hassani Abdelkrim,Debila,39,El Oued
39054,Drimini,Cité Drimini,1280,Debila,Debila,39,El Oued
39055,El Aguila,Cité El Aguila,1283,El Ogla,Robbah,39,El Oued
39058,El Khobna,Cité El Khobna,1294,Nakhla,Robbah,39,El Oued
39059,Hamadine,Cité Hamadine,1291,Magrane,Magrane,39,El Oued
39060,Hamaissa,Cité Hamaissa,1289,Hassi Khalifa,Hassi Khalifa,39,El Oued
39061,Hamraia,Route Nationale Nâ°48,1287,Hamraia,Reguiba,39,El Oued
39062,Hobba,Cité Hobba,1298,Reguiba,Reguiba,39,El Oued
39063,Lizerg,Cité Lizerg,1307,Trifaoui,Hassi Khalifa,39,El Oued
39065,Meguibra,Cité Meguibra,1287,Hamraia,Reguiba,39,El Oued
39066,Merzaka,Cité Merzaka,1289,Hassi Khalifa,Hassi Khalifa,39,El Oued
39068,Nakhla Gherbia,Cité Gharbia,1294,Nakhla,Robbah,39,El Oued
39069,Nezlet Mahda,Cité Nezlet Mehda,1285,El-Oued,El Oued,39,El Oued
39070,Oglat Amiche,Ogla,1283,El Ogla,Robbah,39,El Oued
39071,Oued Tourk,Cité Oued Tourk,1292,Mih Ouansa,Mih Ouensa,39,El Oued
39072,Sahabane,Cité Sahabane,1292,Mih Ouansa,Mih Ouensa,39,El Oued
39073,Sahan Berri,Cité Sahan Berry,1289,Hassi Khalifa,Hassi Khalifa,39,El Oued
39074,Soualah,Cité Soualah,1278,Bayadha,Bayadha,39,El Oued
39075,Souihla,Souihla,1301,Sidi Aoun,Magrane,39,El Oued
39077,Z'Goum Cheikh El Adouani,Cité Cheikh El Adouni,1288,Hassani Abdelkrim,Debila,39,El Oued
39078,Oum Z'Bed,Cité Oum Z'Bed,1291,Magrane,Magrane,39,El Oued
39079,El Gherbia,Cité El Gharbia,1286,Guemar,Guemar,39,El Oued
39080,El Oued El Qods,Cité El Qods,1285,El-Oued,El Oued,39,El Oued
39081,Douilat,Doillet,1279,Ben Guecha,Taleb Larbi,39,El Oued
39082,El Aouachir,Cité El Aouachir,1299,Robbah,Robbah,39,El Oued
39083,Taghzout El Istiklal,Cité El Istiklal,1304,Taghzout,Guemar,39,El Oued
39084,El Oued 19 Mars,Cité 19 Mars,1285,El-Oued,El Oued,39,El Oued
39085,Oued Alenda 18 Fevrier,Cité 18 Fevrier,1295,Oued El Alenda,Mih Ouensa,39,El Oued
39087,Robbah Ali Derbal,Cité Ali Derbal,1299,Robbah,Robbah,39,El Oued
39088,El Oued Cité Universitaire,El Oued Uenivercite,1285,El-Oued,El Oued,39,El Oued
39089,El Oued Sahan,Cité Sahan,1285,El-Oued,El Oued,39,El Oued
39090,Hassi Khalifa Chouaiha,Cité Chouaiha,1289,Hassi Khalifa,Hassi Khalifa,39,El Oued
39091,El Oued Gare Routiere,Cité 19 Mars,1285,El-Oued,El Oued,39,El Oued
39093,Kouinine 01 Novembre,Cité 01 Novembre,1290,Kouinine,El Oued,39,El Oued
39094,Bayada Cité Izdihar,Cité Izdihar,1278,Bayadha,Bayadha,39,El Oued
39095,Mih Cheikh,Hay Mih Cheikh,1298,Reguiba,Reguiba,39,El Oued
39096,El Ghanami,El Ghanami,1282,Douar El Maa,Taleb Larbi,39,El Oued
39097,Khobnet Trifaoui,Khobnet Trifaoui,1307,Trifaoui,Hassi Khalifa,39,El Oued
43019,Beni Guecha,Beni Guecha,1279,Ben Guecha,Taleb Larbi,39,El Oued
40000,Khenchela,Cité Sonatiba Khenchela,1320,Khenchela,Khenchela,40,Khenchela
40001,Kais,Cité Drardja Slimane Kais,1319,Kais,Kais,40,Khenchela
40002,Khenchela An Nasr,Rue De Palestine Khenchela,1320,Khenchela,Khenchela,40,Khenchela
40003,Khenchela El Houria,Cité Saada Khenchela,1320,Khenchela,Khenchela,40,Khenchela
40004,Khenchela El Kahina,Rue De Babar Aupres De La Nouvelle APC Khenchela,1320,Khenchela,Khenchela,40,Khenchela
40006,Babar,Babar,1309,Babar,Babar,40,Khenchela
40007,Bouhmama,Bouhmama,1311,Bouhmama,Bouhmama,40,Khenchela
40008,Chechar,Chechar,1312,Chechar,Chechar,40,Khenchela
40009,Kais El Amel,Cité 544 Logement Kais,1319,Kais,Kais,40,Khenchela
40010,Khenchela Ben Boulaid,"Cité Ben Boulaid, Rue De Zoui   Khenchela",1320,Khenchela,Khenchela,40,Khenchela
40011,Taouzient,Taouzient,1327,Taouzianat,Kais,40,Khenchela
